dt,profit_sum,return,daily_return,weekly_return,monthly_return
2022-07-21 13:10:38,33.03500700000859,0.011812390186365864,0.057440362249300644,0.008642571014745458,0.02665683392831963
2022-07-21 13:22:29,187.73503100000835,0.01559127132547695,0.07374510446383492,0.024194896889671073,0.04248692290315747
2022-07-21 13:34:50,187.73503100000835,0.0,0.07374510446383492,0.024194896889671073,0.04248692290315747
2022-07-21 13:46:35,250.7349700000077,0.006418086757835741,0.08038503727293661,0.030528416149037618,0.04893355822998449
2022-07-21 13:58:59,250.7349700000077,0.0,0.08038503727293661,0.030528416149037618,0.04893355822998449
2022-07-21 14:11:06,430.3597410000084,0.01818869826174316,0.09931674465586354,0.048586480405064546,0.0673141378413677
2022-07-21 14:22:54,594.1096950000092,0.016505803665647644,0.11657531203405558,0.06504861519188368,0.08407028483101316
2022-07-21 14:34:40,698.9905100000096,0.011090883305787098,0.12762931582545312,0.07559250892074189,0.09480249152545772
2022-07-21 14:47:03,698.9905100000096,0.0,0.12762931582545312,0.07559250892074189,0.09480249152545772
2022-07-21 14:59:35,778.5404370000097,0.008089932616172336,0.1360135488681063,0.08358983404094071,0.10294264813171573
2022-07-22 11:18:56,605.9201290000101,-0.017300194441059895,0.0,0.06623594350343125,0.08527881871625313
2022-07-22 11:30:44,472.43867300001057,-0.013358224672614393,-0.012585561118362218,0.05281676586987421,0.07161997581283577
2022-07-22 11:43:10,472.43867300001057,0.0,-0.012585561118362218,0.05281676586987421,0.07161997581283577
2022-07-22 11:55:22,506.577150000011,0.0034330274876755483,-0.009366747796672683,0.05624878032888727,0.07511328573226714
2022-07-22 12:07:31,521.3970070000096,0.0014951066039821108,-0.007969428486349354,0.05773865240210543,0.07662976678274425
2022-07-22 12:20:43,530.3802780000105,0.0009004545985978544,-0.007122423144923314,0.05864175994147326,0.07754900373913345
2022-07-22 12:33:32,545.5240190000104,0.0015191328929842329,-0.00569456579583844,0.06016419276926308,0.0790986270762436
2022-07-22 12:45:22,466.0168010000116,-0.007959654427206118,-0.013191059926753157,0.0521711612766193,0.07096284078133115
2022-07-22 12:57:48,466.0168010000116,0.0,-0.013191059926753157,0.0521711612766193,0.07096284078133115
2022-07-22 13:09:35,494.8371210000123,0.0028830093963378945,-0.010473679477960709,0.05506852998329529,0.07391195622479926
2022-07-22 13:21:59,494.8371210000123,0.0,-0.010473679477960709,0.05506852998329529,0.07391195622479926
2022-07-22 13:33:45,490.2473190000119,-0.0004729507927901504,-0.010906437969838145,0.054607107324399225,0.0734422925999451
2022-07-22 13:46:36,448.66710800001147,-0.004158025551698777,-0.014826909790694754,0.05042695935350957,0.06918748757339548
2022-07-25 11:57:18,448.66710800001147,0.0,0.0,0.0,0.06918748757339548
2022-07-25 12:10:02,442.1667720000123,-0.0006517933201292507,-0.0006221210737036492,-0.0006221210737036492,0.06852232350563581
2022-07-25 12:22:50,374.7958160000135,-0.006748507373428441,-0.007069924923097638,-0.007069924923097638,0.061628412307536184
2022-07-25 12:34:46,322.5455720000127,-0.005228161268671156,-0.012070586104081535,-0.012070586104081535,0.0562817679432342
2022-07-25 12:46:36,265.69548500001383,-0.005685056915058253,-0.017511479800127384,-0.017511479800127384,0.050464432482205016
2022-07-25 12:58:16,258.0553390000141,-0.0007662980731344569,-0.01824268751504749,-0.01824268751504749,0.0496826343425953
2022-07-25 13:11:07,236.15577800001392,-0.0021996788769822933,-0.020338606618760822,-0.020338606618760822,0.04744170386193896
2022-07-25 13:23:50,198.1563350000133,-0.0038334181398754844,-0.023975380822324678,-0.023975380822324678,0.04355331038835879
2022-07-25 13:35:34,170.93100300001333,-0.0027399262355723873,-0.026581008096942006,-0.026581008096942006,0.04076740630905797
2022-07-25 13:47:52,170.93100300001333,0.0,-0.026581008096942006,-0.026581008096942006,0.04076740630905797
2022-07-25 13:59:33,102.98103000001447,-0.006867067188686336,-0.03308422733989913,-0.03308422733989913,0.033814245665541684
2022-07-25 14:12:20,59.10637300001417,-0.004396808945369092,-0.03728329469906571,-0.03728329469906571,0.029324655385642915
2022-07-25 14:24:42,59.10637300001417,0.0,-0.03728329469906571,-0.03728329469906571,0.029324655385642915
2022-07-25 14:38:15,44.05688600001395,-0.0015391803496279139,-0.03872362070854089,-0.03872362070854089,0.027784676838285532
2022-07-25 14:50:08,87.4569290000154,0.0044123446083863226,-0.03456997675076064,-0.03456997675076064,0.03222570098577901
2022-07-26 11:57:19,87.4569290000154,0.0,0.0,-0.03456997675076064,0.03222570098577901
2022-07-26 12:10:25,87.4569290000154,0.0,0.0,-0.03456997675076064,0.03222570098577901
2022-07-26 12:22:21,189.5705320000152,0.010257347713810627,0.010122829145018643,-0.024797093573937216,0.04267474539595515
2022-07-26 12:34:14,158.03076400001464,-0.0032182780908550984,0.006996196910354028,-0.027815638204941297,0.03944735524580374
2022-07-26 12:46:52,288.3059620000158,0.01326991487155116,0.019910769821736698,-0.01534752177885113,0.05277810932218767
2022-07-26 12:58:46,274.19601300001614,-0.001415010827775938,0.018512008062522897,-0.016697928376569058,0.0513342714847711
2022-07-26 13:11:51,274.19601300001614,0.0,0.018512008062522897,-0.016697928376569058,0.0513342714847711
2022-07-26 13:24:21,274.19601300001614,0.0,0.018512008062522897,-0.016697928376569058,0.0513342714847711
2022-07-26 13:36:54,326.84618900001533,0.005318296336030533,0.023731378650231418,-0.011658991308731223,0.056721839948373085
2022-07-26 13:49:40,279.1658250000137,-0.004780436634833145,0.01900468050067843,-0.0162222876131463,0.051842820637602566
2022-07-26 14:03:19,431.9016200000142,0.015534095135251622,0.03414584006894451,-0.0016045575791347392,0.06747191468669356
2022-07-26 14:16:24,431.9016200000142,0.0,0.03414584006894451,-0.0016045575791347392,0.06747191468669356
